id,symbol,date,open,high,low,close,volume,adj_close,rsi_14,macd,macd_signal,macd_hist,ema_8,ema_21,ema_50,bb_upper,bb_middle,bb_lower,adx_14,atr_14,regime_spy_trend,regime_vix_level,regime_regime_label,regime_spy_close,regime_vix_close
60,SOFI,2026-03-02,17.145000457763672,18.40999984741211,16.799999237060547,18.389999389648438,74244900.0,18.389999389648438,33.48407695454998,-1.5998541600937983,-1.6702914251534988,0.0704372650597005,18.79047833120468,20.238951172637993,22.830061406824573,22.15254986448008,19.78450002670288,17.41645018892568,44.809089884815414,1.161209150183923,sideways,normal,sideways_normal,686.3800048828125,21.440000534057617
120,PLTR,2026-03-02,140.77499389648438,147.13999938964844,140.52000427246094,145.1699981689453,72418500.0,145.1699981689453,51.104225394757485,-6.257838979524706,-8.516356856989685,2.2585178774649783,137.06403118721462,140.98299451436674,153.38613472076784,150.82103313745117,137.0095001220703,123.19796710668946,27.95642794612374,7.426802345441055,sideways,normal,sideways_normal,686.3800048828125,21.440000534057617
180,XLF,2026-03-02,50.61000061035156,51.630001068115234,50.459999084472656,51.29999923706055,70050400.0,51.29999923706055,40.917697747251545,-0.6375495383713101,-0.5939618426131762,-0.043587695758133926,51.75162734562037,52.396351615274256,53.168266883740884,54.66411616796036,52.5439998626709,50.423883557381444,30.305356926461425,0.9521972229083163,sideways,normal,sideways_normal,686.3800048828125,21.440000534057617
240,RIOT,2026-03-02,15.600000381469727,16.899999618530273,15.5,16.43000030517578,19615700.0,16.43000030517578,54.03527942164024,0.2754966323809711,0.09792541609330063,0.17757121628767047,16.2736046305691,15.86331539076282,15.640094850926914,17.600714667887814,15.320500040054322,13.040285412220829,18.77997295659725,1.2770415195944564,sideways,normal,sideways_normal,686.3800048828125,21.440000534057617
300,GDX,2026-03-02,116.45999908447266,117.18000030517578,111.36000061035156,115.33999633789062,27117300.0,115.33999633789062,65.7704995812112,4.401806101880439,3.345154790501905,1.056651311378534,111.3713060816754,106.3429281963447,99.86357482267577,117.6641398428585,104.27799987792969,90.89185991300087,17.745297583366945,4.654315223791494,sideways,normal,sideways_normal,686.3800048828125,21.440000534057617
360,SPY,2026-03-02,678.7000122070312,688.6199951171875,678.02001953125,686.3800048828125,87245200.0,686.3800048828125,48.63323141087894,-0.3705037513861953,-0.42904637307650073,0.05854262169030544,687.2855224041186,687.6242265641863,687.4733985480129,696.6862983084193,687.401498413086,678.1166985177526,14.67771798452376,8.19008159547139,sideways,normal,sideways_normal,686.3800048828125,21.440000534057617
420,^VIX,2026-03-02,24.65999984741211,25.239999771118164,20.3700008392334,21.440000534057617,0.0,21.440000534057617,58.95661484808592,0.7909939483590982,0.8191977313477159,-0.0282037829886177,19.813728689407583,19.08870335541729,17.880345107998604,22.283701940858325,19.34950017929077,16.415298417723218,33.79310723841895,2.77137462941311,sideways,normal,sideways_normal,686.3800048828125,21.440000534057617
