date,symbol,open,high,low,close,volume,rsi,macd,macd_signal,macd_hist,ema8,ema21,ema50,bb_upper,bb_middle,bb_lower,adx,atr
2024-05-03,PLTR,23.479999542236328,23.639999389648438,22.90999984741211,23.329999923706055,55976400,65.89509334844118,-0.3086643286158477,-0.592738044663766,0.2840737160479183,22.410103418641338,22.434695499522043,,23.6003538382322,22.082999706268307,20.565645574304416,32.55305684533795,0.9497668295439693
2024-05-06,PLTR,24.3700008392334,25.354999542236328,24.030000686645508,25.209999084472656,175936600,73.22151971539982,-0.0539160321212897,-0.4849736421552708,0.4310576100339811,23.03230245549274,22.686995825426642,,24.22634872126253,22.19349966049194,20.160650599721354,33.024017474876544,1.0265691716144196
2024-05-07,PLTR,21.989999771118164,22.700000762939453,21.350000381469727,21.399999618530273,161061600,49.849799354876026,-0.15764406454835012,-0.4195077266338867,0.2618636620855366,22.669568491723304,22.569996170254246,,24.163609639952412,22.122999668121338,20.082389696290264,31.05194342813429,1.2289569952850274
2024-05-08,PLTR,21.579999923706055,21.729999542236328,21.059999465942383,21.559999465942383,67582900,50.56343991251759,-0.22435243187515752,-0.3804766676821409,0.15612423580698337,22.422997597105322,22.478178288044077,,24.130478552348286,22.079999637603756,20.029520722859225,29.0138660539723,1.1890315010713788
2024-05-09,PLTR,21.489999771118164,21.579999923706055,20.940000534057617,21.139999389648438,54101900,48.60806661351943,-0.30756437895094635,-0.365894209935902,0.058329830984955644,22.137886884337124,22.3565256609172,,24.053752543801938,21.994999599456783,19.936246655111628,27.03279941898761,1.1498149216840259
2024-05-10,PLTR,21.270000457763672,21.3700008392334,20.5,20.600000381469727,59845400,46.13761428061306,-0.41233076117043765,-0.37518152018280915,-0.03714924098762851,21.79613432814437,22.196841544603792,,24.01449921782991,21.891499614715574,19.768500011601237,25.340281172968275,1.1298282015089811
2024-05-13,PLTR,20.600000381469727,21.190000534057617,20.600000381469727,20.940000534057617,37524800,47.931976260867515,-0.4625912392137934,-0.39266346398900603,-0.06992777522478738,21.60588237390287,22.082583270917777,,24.008681217664996,21.843499660491947,19.678318103318897,23.768657087378894,1.0912690551574746
2024-05-14,PLTR,20.950000762939453,22.06999969482422,20.93000030517578,21.440000534057617,57894400,50.541384353777744,-0.4568113717068627,-0.40549304553257737,-0.051318326174285334,21.569019742826146,22.024166658475945,23.021399841308593,23.994048679639782,21.821499729156496,19.64895077867321,22.538283833692777,1.0947497933354007
2024-05-15,PLTR,21.729999542236328,21.809999465942383,21.184999465942383,21.670000076293945,39424000,51.739515179642005,-0.4287296160548699,-0.4101403596370359,-0.018589256417834044,21.5914598169301,21.9919696964594,22.968403772092334,24.00013768103192,21.839499759674077,19.678861838316234,21.39579438384138,1.0611962366685863
2024-05-16,PLTR,21.739999771118164,21.8700008392334,21.53499984741211,21.649999618530273,27416700,51.622404053015885,-0.403437911065879,-0.40879986992280454,0.0053619588569255305,21.604468661730138,21.960881507556753,22.916701648423235,24.002575564243735,21.86549978256226,19.728424000880786,20.385007012040127,1.0093251477509222
2024-05-17,PLTR,21.780000686645508,22.16900062561035,21.559999465942383,21.760000228881836,30032300,52.262398551778716,-0.3702499121881573,-0.4010898783758751,0.030839966187717838,21.639031232208293,21.94261957313176,22.87134080844122,23.965174448403904,21.92999982833863,19.894825208273357,19.702912027995886,0.9807305771735684
2024-05-20,PLTR,21.770000457763672,21.770000457763672,21.219999313354492,21.6200008392334,35255300,51.33164885487957,-0.3511965890258537,-0.3911112205058709,0.03991463148001717,21.634802255991648,21.913290597322817,22.822268652786015,23.95340385285857,21.962499904632573,19.971595956406574,18.71119925803722,0.9499641891189692
2024-05-21,PLTR,21.34000015258789,21.450000762939453,21.1200008392334,21.239999771118164,27954000,48.791656067682375,-0.362580006921835,-0.38540497778906374,0.022824970867228733,21.547068370464206,21.85208234039512,22.76021889272061,23.954964654933647,21.942499923706055,19.930035192478464,17.683492772188927,0.9178238898961857
2024-05-22,PLTR,21.229999542236328,21.420000076293945,21.079999923706055,21.170000076293945,25212500,48.31736329392662,-0.3729506945252119,-0.3829141211362934,0.009963426611081516,21.463275416204148,21.79007486184047,22.697857370507798,23.95807329696503,21.921499919891357,19.884926542817684,16.68409793757232,0.876550765802736
2024-05-23,PLTR,21.389999389648438,21.520000457763672,20.6299991607666,20.719999313354492,36887600,45.27072967452288,-0.4127232235141918,-0.3888759416118731,-0.023847281902318662,21.298102948904223,21.69279526652356,22.62029430944296,23.97718720630324,21.87199993133545,19.76681265636766,15.734606961372146,0.8775115180309028
2024-05-24,PLTR,20.719999313354492,21.149999618530273,20.649999618530273,21.010000228881836,22158700,47.56532642681752,-0.41604666209865826,-0.39431008570923015,-0.02173657638942811,21.23408012223258,21.630722990374313,22.557145521969975,23.912118416888724,21.796499919891357,19.68088142289399,14.852936769186268,0.8505464096001241
2024-05-28,PLTR,21.059999465942383,21.219999313354492,20.729999542236328,21.049999237060547,26274200,47.889848015556666,-0.4107184191736728,-0.3975917524021187,-0.013126666771554107,21.193173258861016,21.577929921891243,22.498041746091175,23.789551940489336,21.70749988555908,19.625447830628826,13.944340407158538,0.824793078279984
2024-05-29,PLTR,20.770000457763672,20.989999771118164,20.639999389648438,20.940000534057617,24834200,47.027856026192225,-0.410638143398792,-0.4002010306014534,-0.01043711279733861,21.13691265334915,21.519936341179093,22.43694209071731,23.761535159864813,21.65599994659424,19.550464733323665,13.216521298224038,0.7951649903608502
2024-05-30,PLTR,21.280000686645508,21.959999084472656,21.020000457763672,21.729999542236328,47210300,53.50115416117534,-0.3428757484110676,-0.38873597416337624,0.045860225752308637,21.26870973976852,21.53903299582066,22.409218853521978,23.73113699887714,21.636499881744385,19.54186276461163,13.200085498595024,0.8112245303647209
2024-05-31,PLTR,21.790000915527344,22.200000762939453,21.309999465942383,21.68000030517578,44416100,53.05921711243627,-0.28986668009888916,-0.36896211535047885,0.07909543525158969,21.360107643192357,21.55184820576203,22.38062204770448,23.64342804997655,21.592999935150146,19.542571820323744,13.441027276138616,0.8168514422670315
2024-06-03,PLTR,21.700000762939453,21.790000915527344,21.0049991607666,21.31999969482422,33876100,49.86532351294086,-0.2737500321889179,-0.3499196987181667,0.07616966652924878,21.351194765777215,21.530771068404047,22.339029014258198,23.374579877922706,21.492499923706053,19.6104199694894,13.22009371519272,0.8145764645880109
2024-06-04,PLTR,21.049999237060547,22.260000228881836,21.040000915527344,22.100000381469727,41974000,56.03974460200529,-0.19578109335680338,-0.31909197764589403,0.12331088428909065,21.517596013708886,21.582519187773652,22.32965534238414,22.117178204505844,21.336999988555903,20.55682177260596,13.536254298349728,0.8435352394999025
2024-06-05,PLTR,22.479999542236328,22.979999542236328,22.219999313354492,22.959999084472656,39825400,61.648064848130794,-0.06385930920768601,-0.2680454439582524,0.2041861347505664,21.83813002943417,21.707744632928108,22.354374704818984,22.481198119236346,21.41499996185302,20.348801804469694,14.526317074103902,0.8461398053046667
2024-06-06,PLTR,22.979999542236328,23.950000762939453,22.979999542236328,23.790000915527344,60400400,66.13810106976013,0.10643692767940749,-0.19314896963072045,0.29958589731012797,22.271879115232654,21.89704065861895,22.410673771905586,23.032324325252542,21.526500034332273,20.020675743412003,16.20591758411068,0.856415653387676
2024-06-07,PLTR,23.239999771118164,23.56999969482422,23.059999465942383,23.309999465942383,37149900,61.64343361329784,0.200356234929707,-0.11444792871863496,0.31480416364834196,22.50257252650148,22.025491459284716,22.44594144618154,23.325014035878038,21.63500003814697,19.944986040415902,17.765546629116972,0.8473860674017678
2024-06-10,PLTR,22.75,23.15999984741211,22.65999984741211,23.1299991607666,31429200,59.99682830144521,0.25729747712113493,-0.04009884755068099,0.2973963246718159,22.642000667449285,22.125901250328525,22.472767238910365,23.50327482089993,21.761499977111814,20.0197251333237,18.567760809476347,0.8332870353395182
2024-06-11,PLTR,23.059999465942383,23.950000762939453,22.889999389648438,23.850000381469727,30601900,64.12484249432288,0.3564133912916354,0.03920360021778229,0.3172097910738531,22.910445048342716,22.282637534977724,22.52677638175583,23.835949548868765,21.90699996948242,19.978050390096076,19.932982825905224,0.8494809166217681
2024-06-12,PLTR,24.200000762939453,24.329999923706055,23.56999969482422,23.770000457763672,38542700,63.34270272482126,0.42362485843679565,0.11608785186158498,0.30753700657521066,23.10145736154737,22.417852346140084,22.575530267089473,24.108799799898094,22.023499965667728,19.938200131437362,21.465911516502526,0.8430894389260587
2024-06-13,PLTR,23.850000381469727,24.139999389648438,23.149999618530273,23.270000457763672,26035100,58.537033424352806,0.431569741716487,0.17918422983256538,0.2523855118839216,23.13891138292877,22.49532035628768,22.602764392213953,24.253460052302746,22.103499984741212,19.95353991717968,22.22051742656349,0.8535830340826377
2024-06-14,PLTR,23.149999618530273,23.719999313354492,22.84000015258789,23.56999969482422,26618300,60.474650018221645,0.4568077547442506,0.23470893481490243,0.22209881992934818,23.234708785572206,22.59301847797282,22.640695188394748,24.433999729597232,22.19949998855591,19.96500024751459,22.449622530618402,0.8554699002743494
2024-06-17,PLTR,23.469999313354492,25.059999465942383,23.450000762939453,25.020000457763672,54101500,68.20786281862453,0.5870449169264802,0.305176131237218,0.2818687856892622,23.63144026828142,22.81365320340835,22.73400127738961,24.914996444611063,22.362500000000004,19.810003555388946,23.66817536837609,0.9093648147549623
2024-06-18,PLTR,25.149999618530273,26.024999618530273,24.829999923706055,25.81999969482422,54458600,71.5187836428979,0.7462102119979974,0.3933829473893739,0.3528272646086235,24.117786807513152,23.0869574299007,22.85502082317136,25.5271886552266,22.572499942779544,19.61781123033249,25.35161750402458,0.9297673061884807
2024-06-20,PLTR,26.440000534057617,26.56999969482422,25.155000686645508,25.559999465942383,66735000,69.00360021527987,0.8416677871774354,0.4830399153469862,0.3586278718304492,24.438278509386315,23.311779433177215,22.961098417005516,25.95692498591711,22.788499927520757,19.620074869124405,27.186513222279288,0.9644267134734972
2024-06-21,PLTR,24.709999084472656,26.09000015258789,23.530000686645508,23.84000015258789,68605900,55.178745084346126,0.7696569075526796,0.5403633137881249,0.22929359376455472,24.30532776343111,23.359799498578184,22.995565151734237,26.027666173959386,22.921999931335456,19.816333688711527,26.86238812418001,1.0783961957927033
2024-06-24,PLTR,23.440000534057617,24.386999130249023,23.299999237060547,24.15999984741211,36477400,56.90850708879642,0.7299941495129616,0.5782894809330923,0.1517046685798693,24.27303267098244,23.432544984835815,23.041229257447096,26.064262403898958,23.093999958038335,20.123737512177712,26.317396277466255,1.079010745606687
2024-06-25,PLTR,24.15999984741211,24.6299991607666,23.920000076293945,24.559999465942383,29389400,59.03661140797373,0.7225091189143136,0.6071334085293366,0.11537571038497696,24.336803069862427,23.535040846754594,23.10078887346652,26.139936324845745,23.271499919891365,20.403063514936985,25.988549961756075,1.0526527698113992
2024-06-26,PLTR,24.469999313354492,24.65999984741211,24.024999618530273,24.100000381469727,24331400,55.63391598820597,0.6717159728871884,0.620049921400907,0.05166605148628145,24.284180250219606,23.58640080445597,23.139973638486254,26.11389833465129,23.423999977111826,20.734101619572364,25.70593820097227,1.0228204454592875
2024-06-27,PLTR,24.100000381469727,25.399999618530273,24.049999237060547,25.219999313354492,37882900,61.45862441433914,0.7136105342654382,0.6387620439738132,0.07484849029162499,24.49214004202736,23.73490975981038,23.22154327279481,26.17232505124924,23.637999916076666,21.103674780904093,25.986578099218164,1.0461904408886047
2024-06-28,PLTR,25.280000686645508,25.56999969482422,25.030000686645508,25.329999923706055,38886400,61.986489863484735,0.7470765722477744,0.6604249496286054,0.08665162261916892,24.678331126844846,23.87991795652817,23.30422784734035,26.29240435867724,23.81799993515015,21.343595511623064,26.365569655185965,1.0100339099807552
2024-07-01,PLTR,25.479999542236328,26.020000457763672,25.142000198364258,25.8799991607666,33167900,64.59734924608095,0.8086572924581645,0.6900714181945173,0.1185858742636472,24.945368467716346,24.061743520549847,23.405238487082556,26.450765405711337,24.02799987792969,21.605234350148045,27.026314694119876,1.000602934939231
2024-07-02,PLTR,25.84000015258789,26.43000030517578,25.75,25.829999923706055,32148200,64.16589402228155,0.8437002846243473,0.7207971914804834,0.12290309314386394,25.14195323571406,24.222494102654956,23.500327170871714,26.443354481154834,24.25349988937378,22.06364529759273,27.907300113645874,0.9777027470989845
2024-07-03,PLTR,25.959999084472656,26.270000457763672,25.760000228881836,25.850000381469727,18433800,64.26870300381675,0.8631362804208855,0.7492650092685639,0.11387127115232165,25.299297045881985,24.370449218910842,23.592471218346144,26.492267973326587,24.44099988937378,22.389731805420976,28.72535800320573,0.9442954243691882
2024-07-05,PLTR,26.0,27.25,25.975000381469727,27.229999542236328,46703700,70.54754499680675,0.9786130047052986,0.7951346083559109,0.18347839634938767,25.728342045071837,24.630408339213158,23.735119387910466,26.933007690668965,24.65449991226196,22.375992133854957,30.086299773709808,0.9768457239521229
2024-07-08,PLTR,27.93000030517578,27.986000061035156,26.84000015258789,27.700000762939453,59611200,72.33087241322046,1.095426911654247,0.8551930690155781,0.24023384263866887,26.166488426820198,24.909462195915548,23.89060493202925,27.462657395550067,24.84999990463257,22.23734241371507,31.726575293162306,0.988928165701776
2024-07-09,PLTR,27.93000030517578,28.3799991607666,27.229999542236328,27.389999389648438,53067100,69.3482754855796,1.1497348270736047,0.9141014206271835,0.23563340644642128,26.43837975189314,25.134965577163992,24.027836087230003,27.79438316624733,25.05399990081787,22.313616635388414,33.434120369224864,1.00043326947524
2024-07-10,PLTR,27.5,28.469999313354492,27.3700008392334,28.420000076293945,43231000,73.28934409373055,1.2613466694043822,0.9835504703826233,0.2777961990217589,26.878739823982208,25.433605077084895,24.200077812291337,28.288527412217398,25.318499946594237,22.348472480971076,35.06200050858184,1.0075450698070867
2024-07-11,PLTR,28.489999771118164,28.59000015258789,26.899999618530273,27.639999389648438,61546100,66.33372745165512,1.2721952470034523,1.0412794257067892,0.2309158212966631,27.04790861635248,25.634186378227035,24.33497669767789,28.565853083158142,25.507999897003174,22.450146710848205,35.79439890070388,1.0562918886821246
2024-07-12,PLTR,27.31999969482422,28.1299991607666,27.280000686645508,28.06999969482422,30760300,68.12946404208309,1.300498911951177,1.0931233229556667,0.20737558899551023,27.275039967123977,25.85562395246314,24.481448187762062,28.86970792166768,25.722999858856202,22.576291796044725,36.47448312196006,1.0415566447849083
2024-07-15,PLTR,28.420000076293945,29.299999237060547,27.899999618530273,28.670000076293945,49186300,70.49440054966497,1.355716925894118,1.145642043543357,0.210074882350761,27.58503110249508,26.11147632735685,24.645705124567236,29.17991452265257,25.992999839782716,22.80608515691286,37.76132453118903,1.0671597143381486
2024-07-16,PLTR,28.18000030517578,28.84000015258789,27.469999313354492,28.670000076293945,59330700,70.49440054966496,1.3835291370927827,1.1932194622532422,0.19030967483954053,27.826135318894828,26.34406939544204,24.803520612870244,29.434746097485885,26.2479998588562,23.061253620226516,38.26910693414767,1.0887912232592378
2024-07-17,PLTR,28.0,28.8700008392334,27.600000381469727,28.219999313354492,45203500,66.22022957285684,1.353655120480127,1.2253065938986192,0.12834852658150786,27.913660650996974,26.514608478888626,24.93750016975198,29.65588882409215,26.407999801635743,23.160110779179337,38.758957123544455,1.1017347400095545
2024-07-18,PLTR,28.420000076293945,29.829999923706055,28.149999618530273,28.639999389648438,76485600,68.16059283981325,1.3483275623200974,1.249910787582915,0.09841677473718247,28.075069259586186,26.707825834412244,25.08269621759106,29.931467831326692,26.548999786376953,23.166531741427214,39.75583253277829,1.1430394232357135
2024-07-19,PLTR,28.309999465942383,29.600000381469727,28.270000457763672,28.579999923706055,49581600,67.5635281747857,1.32400171106746,1.264728972279824,0.05927273878763595,28.187276073835047,26.8780234788935,25.219845382536747,30.16519510694418,26.699999809265137,23.234804511586095,40.68150255563828,1.1563937446978807
2024-07-22,PLTR,28.93000030517578,28.969999313354492,27.690000534057617,28.459999084472656,38037800,66.31239283300692,1.280281940590882,1.2678395659420358,0.012442374648846233,28.24788118731007,27.02183944303706,25.346910233593057,30.204072593376104,26.930999755859375,23.657926918342646,40.57745606755715,1.165222675740666
2024-07-23,PLTR,28.34000015258789,29.190000534057617,28.309999465942383,28.809999465942383,31134300,68.16412302313408,1.259358709929142,1.2661433947394571,-0.006784684810315245,28.372796360339475,27.18439944511936,25.482717654469504,30.263851232776638,27.16349973678589,24.063148240795144,40.632032437486174,1.144849703767421
2024-07-24,PLTR,28.440000534057617,28.684999465942383,26.579999923706055,26.600000381469727,49004100,49.617940283308336,1.052317975920797,1.2233783109757252,-0.17106033505492824,27.97884169836842,27.131272257514848,25.526532663371473,30.13050055670303,27.265499782562262,24.400499008421495,38.38325197994926,1.2223604065152
2024-07-25,PLTR,26.040000915527344,27.288000106811523,25.420000076293945,26.6299991607666,45474600,49.8175339950613,0.8805074120015206,1.1548041311808843,-0.2742967191793637,27.679098912234682,27.08570197599228,25.569805859347753,29.865119196837266,27.391999721527103,24.91888024621694,36.089230272591834,1.26847752251537
2024-07-26,PLTR,27.0,27.34000015258789,26.770000457763672,27.18000030517578,27432200,53.45802870190825,0.7797384584905487,1.0797909966428172,-0.3000525381522685,27.56818811066604,27.094274551372596,25.632950739576305,29.746583005546377,27.489999771118168,25.23341653668996,33.90766259262184,1.228586341751507
2024-07-29,PLTR,27.559999465942383,27.799999237060547,26.729999542236328,27.079999923706055,26038800,52.70931033736724,0.6839252769217978,1.0006178526986134,-0.31669257577681553,27.459701846897154,27.092976857948365,25.689697766404922,29.60557498150047,27.577499771118166,25.54942456073586,31.546368823628033,1.2172587241138437
2024-07-30,PLTR,27.25,27.440000534057617,25.889999389648438,26.3700008392334,31819900,47.61070948276659,0.5444258455704372,0.9093794512729781,-0.364953605702541,27.21754606741632,27.027251765337912,25.71637631828055,29.554149185837705,27.601999855041505,25.649850524245306,29.99950415000843,1.241026039849225
2024-07-31,PLTR,27.020000457763672,27.389999389648438,26.8799991607666,26.889999389648438,29111600,51.32438659763459,0.47040850200267315,0.8215852614189172,-0.35117675941624404,27.144757916801233,27.014774276638867,25.76240075245184,29.45631480175376,27.654999828338624,25.85368485492349,28.5631298102188,1.2252383620324974
2024-08-01,PLTR,27.020000457763672,27.53499984741211,25.829999923706055,26.079999923706055,31189600,45.86986832808329,0.34244158309802586,0.7257565257547389,-0.38331494265671306,26.90814502944675,26.92979479000861,25.77485562191279,29.421639683865266,27.666499805450435,25.911359927035605,28.090139662992968,1.25950704500918
2024-08-02,PLTR,24.75,24.8700008392334,23.75,24.739999771118164,56092600,38.56756806922186,0.13138553379993212,0.6068823273637776,-0.47549679356384544,26.426334972040397,26.730722515564025,25.734273039528688,29.727902785510135,27.541999816894528,25.35609684827892,28.888583670044312,1.3359708220589568
2024-08-05,PLTR,21.739999771118164,24.420000076293945,21.229999542236328,24.09000015258789,88023500,35.60646207263293,-0.08732086224287272,0.4680416894424475,-0.5553625516853202,25.907149456606508,26.49065684620256,25.669791749844737,30.03440666671478,27.361499786376953,24.688592906039126,30.604204367031294,1.4912586368320195
